employee_id,country,region,sector,age_group,gender,year,wellbeing_score,burnout_risk_score,weekly_work_hours,productivity_score,absenteeism_days_per_year,mental_health_support_access,remote_work_pct,salary_satisfaction,mental_health_diagnosis,presenteeism_score
EMP013902,New Zealand,Oceania,Finance,46-55,Male,2021,78.0,8.1,45.0,58.1,14.9,1,62,2.9,0,51.6
EMP013903,UAE,Middle East,Manufacturing,26-35,Male,2022,75.5,5.62,41.1,62.6,7.1,1,4,3.1,0,47.9
EMP013904,Canada,North America,Agriculture,26-35,Male,2019,54.4,3.03,41.5,62.6,6.0,1,0,4.1,0,21.7
EMP013905,Turkey,Middle East,Government,56-65,Male,2015,57.0,3.31,34.6,63.9,9.8,1,0,2.4,1,31.8
EMP013906,Saudi Arabia,Middle East,Healthcare,26-35,Female,2018,71.3,8.88,42.2,59.3,11.1,1,0,3.8,0,67.9
EMP013907,Kenya,Africa,Transportation,56-65,Female,2015,40.6,3.11,44.0,57.5,11.4,1,0,2.6,0,31.2
EMP013908,Norway,Europe,Retail,26-35,Female,2015,72.2,4.69,39.6,74.8,8.9,1,0,5.0,0,29.3
EMP013909,Netherlands,Europe,Transportation,18-25,Male,2023,66.9,9.03,42.8,45.3,11.3,1,15,4.6,1,70.8
EMP013910,Mexico,South America,Construction,56-65,Male,2023,73.5,5.46,42.0,65.4,11.0,0,3,2.3,1,42.8
EMP013911,Turkey,Middle East,Government,18-25,Female,2018,59.7,5.03,37.0,50.2,8.7,0,0,2.1,0,43.0
EMP013912,South Korea,Asia,Government,56-65,Female,2020,65.6,5.81,40.0,61.5,6.5,1,27,2.8,0,50.3
EMP013913,Poland,Europe,Construction,36-45,Male,2019,59.0,6.11,39.7,41.1,7.6,0,0,2.3,0,35.3
EMP013914,Italy,Europe,Transportation,46-55,Female,2020,38.0,5.1,46.0,48.5,10.6,1,11,4.2,0,42.6
EMP013915,Brazil,South America,Agriculture,18-25,Male,2016,58.5,2.79,56.4,68.7,5.0,0,0,2.0,0,21.9
EMP013916,United States,North America,Education,26-35,Female,2022,86.5,6.77,38.5,64.7,7.8,0,56,4.8,0,54.7
EMP013917,Italy,Europe,Technology,36-45,Female,2021,62.7,6.84,50.9,51.0,12.0,1,83,3.7,0,50.8
EMP013918,Australia,Oceania,Retail,18-25,Female,2022,67.5,8.4,44.1,51.2,12.1,1,6,3.9,0,61.8
EMP013919,Spain,Europe,Manufacturing,26-35,Female,2022,45.1,4.13,38.0,47.5,7.7,0,7,3.2,1,33.1
EMP013920,UAE,Middle East,Technology,46-55,Female,2021,80.6,6.11,44.0,69.9,8.7,1,73,4.2,0,47.1
EMP013921,New Zealand,Oceania,Education,56-65,Female,2017,69.8,6.08,45.9,56.3,9.4,1,0,3.4,0,46.5
EMP013922,Netherlands,Europe,Education,46-55,Female,2020,67.8,6.18,39.5,50.4,8.3,1,58,4.8,0,52.1
EMP013923,China,Asia,Retail,56-65,Male,2016,50.1,6.32,35.9,39.3,7.7,1,0,2.7,0,50.6
EMP013924,South Korea,Asia,Finance,26-35,Male,2017,70.5,7.17,43.9,51.6,8.5,1,0,4.1,0,60.9
EMP013925,Norway,Europe,Finance,36-45,Male,2019,73.2,7.36,47.0,44.6,8.3,1,0,5.0,0,63.0
EMP013926,Russia,Europe,Education,18-25,Female,2016,40.8,6.16,42.2,40.7,11.1,1,0,2.6,0,46.0
EMP013927,Italy,Europe,Government,18-25,Male,2023,69.1,6.96,38.4,60.0,7.9,0,43,4.0,0,66.7
EMP013928,Argentina,South America,Manufacturing,26-35,Male,2024,70.1,6.32,44.9,62.3,7.9,0,0,3.2,0,51.4
EMP013929,Spain,Europe,Technology,36-45,Female,2020,58.3,6.29,44.4,46.4,7.4,1,68,3.5,0,57.8
EMP013930,Japan,Asia,Manufacturing,36-45,Male,2019,56.3,3.14,41.4,62.1,10.3,1,0,4.6,0,24.6
EMP013931,Japan,Asia,Manufacturing,46-55,Female,2019,60.0,8.25,39.0,45.7,7.9,1,0,2.5,0,58.7
EMP013932,Norway,Europe,Agriculture,36-45,Female,2018,64.8,3.29,44.1,64.2,3.0,0,0,5.0,0,28.9
EMP013933,Turkey,Middle East,Transportation,46-55,Male,2018,66.5,7.11,45.1,44.5,9.1,0,0,1.7,0,62.6
EMP013934,China,Asia,Education,26-35,Female,2024,73.6,5.03,47.5,58.5,4.5,0,55,1.8,1,44.3
EMP013935,France,Europe,Agriculture,26-35,Male,2015,57.8,5.67,44.4,57.6,9.1,1,0,3.9,0,49.6
EMP013936,Singapore,Asia,Government,26-35,Male,2023,59.9,3.73,32.4,59.9,4.4,0,38,3.8,0,31.7
EMP013937,China,Asia,Education,56-65,Female,2018,62.0,7.18,44.3,53.8,11.1,1,0,3.3,0,58.8
EMP013938,South Africa,Africa,Healthcare,46-55,Male,2015,70.9,6.53,45.6,64.2,4.6,1,0,2.1,0,57.4
EMP013939,Australia,Oceania,Finance,36-45,Male,2018,69.0,5.52,45.9,62.0,8.6,1,0,3.6,1,42.5
EMP013940,France,Europe,Retail,18-25,Female,2020,83.6,5.12,44.0,75.7,7.4,1,21,3.3,0,34.8
EMP013941,Singapore,Asia,Healthcare,46-55,Male,2021,78.3,6.14,47.1,62.6,7.9,1,19,4.4,0,47.9
EMP013942,Mexico,South America,Manufacturing,26-35,Male,2022,57.3,4.94,42.7,54.7,8.2,1,7,1.9,1,38.9
EMP013943,Italy,Europe,Construction,18-25,Female,2015,60.6,7.29,42.8,54.3,10.7,1,0,4.7,0,58.9
EMP013944,Poland,Europe,Retail,56-65,Male,2019,67.1,4.48,38.4,71.1,5.7,0,0,1.8,0,35.9
EMP013945,Japan,Asia,Technology,18-25,Female,2016,74.2,7.28,44.9,62.4,11.1,1,0,3.6,0,55.9
EMP013946,Poland,Europe,Manufacturing,26-35,Male,2020,56.3,6.61,46.4,43.9,9.6,1,2,4.4,0,46.2
EMP013947,United States,North America,Finance,26-35,Female,2015,65.5,8.05,54.0,53.4,7.4,1,0,5.0,0,63.7
EMP013948,Sweden,Europe,Agriculture,18-25,Female,2023,55.8,4.92,41.1,45.9,6.2,1,0,4.3,0,44.3
EMP013949,Australia,Oceania,Finance,46-55,Female,2016,67.9,6.79,44.9,53.0,7.5,1,0,4.5,0,57.5
EMP013950,Russia,Europe,Agriculture,46-55,Male,2017,51.9,2.71,44.4,64.4,5.1,0,0,2.1,0,17.0
EMP013951,United Kingdom,Europe,Construction,46-55,Female,2024,62.9,3.33,41.4,56.9,8.9,1,0,4.2,1,20.5
EMP013952,Brazil,South America,Construction,26-35,Male,2021,65.6,6.98,40.4,49.5,8.4,0,10,1.0,1,57.1
EMP013953,South Africa,Africa,Agriculture,46-55,Male,2024,52.8,4.68,35.4,51.5,5.3,1,0,2.5,0,35.5
EMP013954,Switzerland,Europe,Retail,46-55,Male,2016,67.3,6.36,35.1,51.6,9.6,1,0,4.6,0,50.4
EMP013955,India,Asia,Agriculture,46-55,Male,2015,60.2,4.85,44.1,44.0,7.3,1,0,3.5,1,33.0
EMP013956,Nigeria,Africa,Government,26-35,Male,2024,59.9,4.93,42.4,51.7,6.8,1,41,1.1,0,45.3
EMP013957,Sweden,Europe,Transportation,36-45,Female,2022,52.2,5.69,42.1,48.3,7.9,0,11,3.7,1,43.4
EMP013958,Turkey,Middle East,Government,46-55,Male,2022,62.6,5.35,37.5,59.3,6.7,1,40,1.5,0,43.6
EMP013959,France,Europe,Construction,56-65,Female,2015,60.3,6.4,42.9,45.4,9.3,1,0,3.3,1,52.1
EMP013960,Italy,Europe,Manufacturing,18-25,Male,2017,55.6,2.81,45.1,54.5,5.9,0,0,3.7,0,25.3
EMP013961,China,Asia,Agriculture,26-35,Male,2015,46.5,3.58,33.7,45.6,8.1,0,0,2.5,0,24.8
EMP013962,Saudi Arabia,Middle East,Education,26-35,Female,2022,52.0,6.3,41.9,43.3,10.0,1,54,4.1,0,54.8
EMP013963,Canada,North America,Technology,26-35,Male,2017,65.5,5.19,38.6,53.9,7.4,1,0,3.3,0,36.2
EMP013964,France,Europe,Government,18-25,Male,2017,46.1,3.59,29.8,62.1,8.2,1,0,3.7,0,27.0
EMP013965,Japan,Asia,Finance,36-45,Male,2019,58.6,5.78,48.2,46.9,4.1,1,0,4.1,0,45.6
EMP013966,Brazil,South America,Government,56-65,Male,2016,51.5,3.72,42.9,52.2,3.4,1,0,1.9,0,32.6
EMP013967,South Africa,Africa,Agriculture,46-55,Female,2018,53.9,3.49,35.4,53.0,4.5,0,0,2.4,0,36.6
EMP013968,Brazil,South America,Agriculture,36-45,Male,2022,60.6,5.56,41.5,55.3,7.9,0,0,2.6,0,44.5
EMP013969,UAE,Middle East,Transportation,36-45,Male,2020,53.3,4.91,39.1,47.4,5.2,0,6,2.4,0,34.4
EMP013970,South Africa,Africa,Government,18-25,Female,2018,70.0,4.68,41.9,65.9,7.8,0,0,3.1,0,36.2
EMP013971,Mexico,South America,Agriculture,56-65,Female,2021,50.6,2.76,33.1,59.2,3.9,0,0,2.6,0,18.2
EMP013972,China,Asia,Finance,26-35,Female,2024,73.9,7.17,48.1,64.2,8.0,0,53,3.0,0,54.5
EMP013973,Switzerland,Europe,Construction,56-65,Male,2023,79.7,5.24,52.3,62.8,5.5,1,14,5.0,0,37.0
EMP013974,UAE,Middle East,Education,36-45,Female,2020,69.3,6.56,41.2,61.1,10.2,1,48,4.2,0,56.6
EMP013975,Turkey,Middle East,Technology,56-65,Female,2022,59.3,4.91,38.6,54.1,10.5,0,88,3.5,1,41.6
EMP013976,South Africa,Africa,Technology,56-65,Male,2021,59.4,5.04,39.1,61.9,9.3,0,79,3.0,0,44.4
EMP013977,South Africa,Africa,Education,46-55,Male,2024,45.0,4.99,37.9,39.9,8.5,0,38,3.6,0,35.3
EMP013978,Japan,Asia,Agriculture,18-25,Male,2023,62.2,3.79,48.6,60.9,5.2,0,0,4.0,0,22.1
EMP013979,Japan,Asia,Agriculture,36-45,Non-binary,2023,57.6,4.97,47.4,53.8,10.4,1,13,4.7,0,40.6
EMP013980,Egypt,Africa,Construction,18-25,Male,2020,47.4,6.17,39.9,36.8,11.0,0,19,3.2,0,61.4
EMP013981,Turkey,Middle East,Retail,46-55,Male,2023,52.8,5.7,32.6,42.2,9.4,0,7,3.5,0,40.3
EMP013982,Australia,Oceania,Government,26-35,Female,2024,70.6,4.31,36.2,68.3,7.8,1,40,3.9,0,27.2
EMP013983,Germany,Europe,Healthcare,18-25,Male,2021,67.8,8.18,45.2,46.2,10.7,1,9,3.7,0,65.6
EMP013984,Argentina,South America,Construction,26-35,Female,2024,61.4,2.94,44.4,61.2,10.0,0,2,2.4,0,26.4
EMP013985,Canada,North America,Transportation,18-25,Male,2021,56.2,4.24,41.9,59.5,9.1,1,14,3.3,0,30.1
EMP013986,Australia,Oceania,Retail,56-65,Female,2024,67.4,6.73,36.5,52.6,6.9,1,15,5.0,0,57.3
EMP013987,Kenya,Africa,Manufacturing,26-35,Female,2015,52.1,5.68,43.9,43.5,8.0,1,0,2.5,0,47.4
EMP013988,India,Asia,Retail,56-65,Female,2021,52.0,6.3,45.9,47.6,8.6,1,19,1.1,0,51.2
EMP013989,Argentina,South America,Healthcare,26-35,Female,2016,61.2,6.98,43.4,45.4,11.1,1,0,3.8,0,53.0
EMP013990,Canada,North America,Transportation,36-45,Female,2016,53.1,5.77,43.6,55.9,8.2,1,0,4.5,0,43.6
EMP013991,Canada,North America,Finance,26-35,Female,2019,67.0,8.32,42.6,38.6,8.2,1,0,5.0,1,65.8
EMP013992,Sweden,Europe,Manufacturing,36-45,Male,2017,85.3,3.72,45.3,74.4,12.1,1,0,4.1,0,34.8
EMP013993,South Africa,Africa,Healthcare,46-55,Female,2017,65.7,7.3,43.5,54.1,7.9,0,0,3.0,0,59.4
EMP013994,Japan,Asia,Retail,18-25,Male,2015,67.0,4.85,35.4,54.7,9.0,1,0,3.8,0,34.8
EMP013995,Saudi Arabia,Middle East,Retail,46-55,Female,2015,56.6,6.01,39.7,54.3,8.2,1,0,4.5,1,49.1
EMP013996,Brazil,South America,Retail,46-55,Non-binary,2015,49.2,5.16,33.7,50.0,7.4,0,0,3.4,0,36.3
EMP013997,Sweden,Europe,Education,56-65,Male,2018,66.3,8.2,48.0,37.9,12.5,1,0,2.2,0,68.5
EMP013998,Singapore,Asia,Government,36-45,Female,2024,74.8,4.36,29.3,63.0,7.2,1,15,3.9,0,32.2
EMP013999,Poland,Europe,Technology,46-55,Male,2020,68.7,7.18,39.8,51.6,10.7,0,70,3.3,0,63.1
EMP014000,United States,North America,Technology,18-25,Male,2022,81.0,6.15,36.1,67.3,9.3,1,82,5.0,0,59.0
EMP014001,South Africa,Africa,Agriculture,56-65,Male,2020,43.1,3.39,40.0,51.5,7.2,0,10,2.3,0,33.6
EMP014002,Germany,Europe,Construction,56-65,Male,2022,65.2,6.12,41.2,36.2,8.5,0,5,4.1,0,47.2
EMP014003,United Kingdom,Europe,Transportation,26-35,Female,2022,59.7,4.9,40.7,50.8,5.5,1,16,3.3,0,35.0
EMP014004,Poland,Europe,Agriculture,26-35,Male,2016,43.0,4.07,43.1,45.6,8.0,0,0,3.8,0,34.5
EMP014005,United Kingdom,Europe,Agriculture,36-45,Female,2022,67.7,5.31,38.7,64.3,7.8,1,0,4.2,0,45.5
EMP014006,Australia,Oceania,Government,56-65,Male,2017,64.5,4.67,36.6,57.0,7.0,1,0,4.0,1,27.0
EMP014007,Argentina,South America,Healthcare,36-45,Male,2024,52.4,10.0,47.9,35.9,9.7,1,4,2.5,1,84.8
EMP014008,Poland,Europe,Retail,36-45,Female,2016,61.6,6.3,44.9,51.6,12.9,1,0,4.0,1,44.7
EMP014009,Spain,Europe,Agriculture,18-25,Female,2015,48.0,5.96,42.2,50.4,7.4,1,0,4.1,0,45.7
EMP014010,Saudi Arabia,Middle East,Construction,18-25,Male,2023,61.2,5.4,48.7,49.9,10.0,1,0,3.0,0,43.3
EMP014011,South Africa,Africa,Healthcare,36-45,Female,2016,56.2,7.75,43.5,41.4,11.5,1,0,2.9,1,63.0
EMP014012,United States,North America,Construction,18-25,Male,2019,79.2,6.02,41.1,66.3,5.0,1,0,4.5,0,56.8
EMP014013,Egypt,Africa,Government,18-25,Male,2021,43.9,4.16,40.9,48.2,8.7,1,40,1.9,0,36.3
EMP014014,Argentina,South America,Agriculture,26-35,Female,2023,63.2,5.86,35.4,48.8,12.2,0,4,3.1,0,45.8
EMP014015,Saudi Arabia,Middle East,Government,56-65,Female,2020,60.3,4.35,44.6,66.7,4.1,1,32,3.6,0,45.5
EMP014016,Netherlands,Europe,Healthcare,36-45,Male,2018,72.4,7.49,45.0,53.7,5.7,0,0,3.5,0,62.6
EMP014017,France,Europe,Healthcare,56-65,Female,2021,65.7,8.03,43.9,58.6,14.1,1,25,4.0,0,60.6
EMP014018,Egypt,Africa,Construction,36-45,Female,2022,78.2,2.76,47.0,73.0,4.5,0,20,3.0,0,32.0
EMP014019,United States,North America,Healthcare,18-25,Male,2021,77.7,5.0,47.1,64.9,7.0,1,0,5.0,0,45.5
EMP014020,United States,North America,Manufacturing,18-25,Male,2024,67.3,6.8,40.2,42.4,8.2,1,8,4.1,0,60.0
EMP014021,Italy,Europe,Education,18-25,Female,2020,67.5,5.44,37.1,56.4,10.0,1,43,4.5,1,45.9
EMP014022,Russia,Europe,Construction,18-25,Female,2018,78.5,5.4,41.7,64.1,6.1,0,0,3.8,0,36.6
EMP014023,Sweden,Europe,Finance,18-25,Female,2021,65.7,6.96,42.3,39.7,15.8,1,59,3.9,0,58.8
EMP014024,UAE,Middle East,Construction,18-25,Female,2024,70.6,5.33,44.9,63.4,10.8,0,1,5.0,0,40.0
EMP014025,Singapore,Asia,Technology,18-25,Female,2019,72.6,6.23,46.7,55.2,10.0,1,0,4.0,0,53.5
EMP014026,Japan,Asia,Healthcare,36-45,Male,2023,48.4,6.18,39.1,43.2,8.4,1,18,4.0,0,56.4
EMP014027,South Korea,Asia,Healthcare,56-65,Female,2019,52.6,6.47,46.1,45.0,12.4,1,0,3.3,0,45.1
EMP014028,Germany,Europe,Transportation,56-65,Female,2018,49.9,7.02,44.7,43.0,14.2,1,0,3.4,0,52.3
EMP014029,France,Europe,Finance,36-45,Male,2018,60.0,6.7,49.2,43.8,8.7,1,0,4.8,0,60.0
EMP014030,United Kingdom,Europe,Healthcare,18-25,Male,2015,54.2,7.76,46.2,43.4,9.9,1,0,5.0,1,60.5
EMP014031,Brazil,South America,Healthcare,36-45,Female,2016,58.8,4.92,39.1,60.7,8.3,0,0,3.4,0,33.8
EMP014032,Switzerland,Europe,Technology,18-25,Male,2018,81.5,6.27,47.4,57.4,6.7,1,0,3.2,0,49.1
EMP014033,South Africa,Africa,Transportation,26-35,Female,2021,61.7,2.74,40.8,57.2,6.7,0,5,3.3,0,26.7
EMP014034,Mexico,South America,Transportation,56-65,Female,2015,48.2,5.41,40.9,55.4,9.9,0,0,1.8,0,42.7
EMP014035,Italy,Europe,Finance,46-55,Male,2018,41.1,7.33,45.2,36.1,11.9,0,0,3.6,0,54.5
EMP014036,South Africa,Africa,Government,46-55,Female,2016,46.0,3.1,35.8,52.1,8.0,0,0,3.2,0,17.8
EMP014037,Singapore,Asia,Transportation,36-45,Female,2023,81.9,4.33,40.3,67.4,5.7,0,21,5.0,0,30.7
EMP014038,Poland,Europe,Construction,56-65,Male,2023,59.6,6.27,39.4,48.9,10.9,0,15,4.4,0,60.6
EMP014039,Spain,Europe,Retail,18-25,Male,2015,67.8,5.66,40.6,55.1,9.2,0,0,3.3,0,55.2
EMP014040,Singapore,Asia,Retail,26-35,Male,2018,62.7,6.53,38.9,45.2,9.7,1,0,2.9,1,59.1
EMP014041,Turkey,Middle East,Education,36-45,Male,2018,50.8,6.1,45.0,40.0,10.3,0,0,4.9,0,45.1
EMP014042,Poland,Europe,Retail,18-25,Female,2021,55.7,4.44,42.0,56.5,10.9,1,15,2.5,1,35.5
EMP014043,Spain,Europe,Manufacturing,56-65,Female,2024,55.3,5.3,32.2,47.6,7.5,1,2,4.0,1,36.2
EMP014044,United States,North America,Retail,26-35,Female,2016,58.9,3.8,35.1,62.5,4.4,1,0,5.0,0,40.9
EMP014045,Japan,Asia,Healthcare,56-65,Male,2022,62.9,6.56,39.3,50.3,10.2,0,2,4.3,1,53.5
EMP014046,Germany,Europe,Technology,18-25,Male,2024,65.2,7.43,39.3,46.7,9.6,1,80,4.4,0,57.8
EMP014047,Canada,North America,Construction,56-65,Female,2021,64.1,6.08,39.7,51.2,6.7,1,3,4.2,0,43.4
EMP014048,South Africa,Africa,Agriculture,18-25,Male,2018,51.5,4.94,48.0,50.9,7.6,0,0,2.7,0,46.9
EMP014049,UAE,Middle East,Technology,26-35,Male,2022,64.8,6.11,47.3,60.8,8.7,1,78,3.1,0,47.7
EMP014050,Russia,Europe,Agriculture,56-65,Male,2015,68.1,4.27,43.7,63.0,9.1,1,0,1.4,0,36.3
EMP014051,Italy,Europe,Finance,26-35,Female,2020,62.7,7.25,51.8,56.8,11.8,1,54,3.0,0,61.3
EMP014052,China,Asia,Retail,26-35,Male,2015,78.2,6.53,42.9,63.9,8.2,0,0,2.7,0,48.5
EMP014053,Egypt,Africa,Finance,18-25,Female,2023,47.4,9.04,45.7,32.8,17.7,0,65,3.7,0,72.0
EMP014054,Turkey,Middle East,Government,26-35,Male,2021,57.4,5.84,44.7,46.3,10.5,0,36,3.5,0,42.4
EMP014055,Spain,Europe,Transportation,56-65,Female,2024,69.4,5.47,50.2,58.2,8.7,0,10,3.4,1,47.2
EMP014056,Spain,Europe,Manufacturing,46-55,Male,2020,56.9,4.65,47.0,51.5,6.5,1,4,3.5,0,40.6
EMP014057,United Kingdom,Europe,Technology,56-65,Male,2015,64.4,5.95,40.7,51.4,7.5,1,0,2.9,0,39.6
EMP014058,South Africa,Africa,Agriculture,36-45,Male,2021,63.0,2.93,40.1,71.8,6.4,0,2,2.6,1,27.5
EMP014059,United States,North America,Technology,18-25,Male,2021,64.7,5.94,41.3,47.4,9.0,1,73,5.0,0,42.5
EMP014060,Norway,Europe,Manufacturing,26-35,Male,2017,67.5,5.94,33.1,49.2,8.9,1,0,5.0,0,45.8
EMP014061,Australia,Oceania,Technology,36-45,Female,2016,65.6,6.61,45.8,60.0,6.6,1,0,3.3,0,48.5
EMP014062,UAE,Middle East,Agriculture,36-45,Female,2021,58.7,5.47,45.2,45.4,3.3,1,2,3.2,1,55.1
EMP014063,South Africa,Africa,Healthcare,36-45,Female,2021,60.5,6.82,46.2,43.4,8.7,0,24,2.9,1,51.0
EMP014064,South Africa,Africa,Retail,18-25,Male,2018,49.4,6.82,44.8,40.5,13.9,0,0,2.8,1,61.2
EMP014065,China,Asia,Agriculture,56-65,Male,2017,60.6,3.93,38.2,58.5,8.6,0,0,3.0,0,42.1
EMP014066,Poland,Europe,Agriculture,56-65,Female,2023,48.0,5.26,42.6,48.1,7.6,0,5,4.3,0,47.2
EMP014067,Brazil,South America,Education,56-65,Male,2024,67.6,6.19,40.3,53.3,8.3,0,29,2.8,0,52.4
EMP014068,Norway,Europe,Construction,18-25,Female,2021,54.2,4.46,42.8,50.4,9.3,1,6,4.9,0,35.4
EMP014069,Switzerland,Europe,Healthcare,18-25,Female,2024,70.0,8.84,45.5,45.7,14.7,1,9,5.0,0,73.4
EMP014070,Russia,Europe,Manufacturing,46-55,Non-binary,2019,57.6,3.25,45.9,60.4,4.4,1,0,1.7,0,26.9
EMP014071,Italy,Europe,Education,18-25,Male,2019,64.3,6.91,45.9,50.5,11.6,1,0,4.2,0,53.3
EMP014072,New Zealand,Oceania,Finance,26-35,Female,2020,70.0,4.7,44.1,60.7,10.4,0,52,3.4,0,40.8
EMP014073,Mexico,South America,Technology,56-65,Male,2017,56.0,5.95,45.4,53.1,12.1,0,0,2.9,0,58.1
EMP014074,Egypt,Africa,Transportation,46-55,Male,2019,49.6,6.07,42.5,46.2,8.7,0,0,1.1,1,45.7
EMP014075,Turkey,Middle East,Transportation,46-55,Female,2021,68.4,8.4,37.4,51.8,11.7,0,8,2.7,0,58.0
EMP014076,United States,North America,Finance,46-55,Male,2021,80.9,6.0,38.9,55.9,6.6,1,61,4.5,0,44.8
EMP014077,Italy,Europe,Retail,36-45,Male,2020,60.1,4.11,39.4,61.6,7.3,1,7,3.6,0,26.8
EMP014078,Mexico,South America,Manufacturing,46-55,Female,2024,53.5,4.99,43.5,44.2,8.0,1,6,1.8,0,35.6
EMP014079,Singapore,Asia,Agriculture,56-65,Female,2018,72.8,3.0,46.2,65.3,6.3,0,0,3.8,0,25.8
EMP014080,Kenya,Africa,Transportation,18-25,Male,2021,46.8,4.61,41.8,44.7,9.7,1,24,2.7,0,36.6
EMP014081,India,Asia,Agriculture,46-55,Male,2023,62.4,4.39,46.9,51.7,8.1,0,7,1.8,0,43.1
EMP014082,China,Asia,Education,26-35,Female,2017,65.5,4.92,38.9,57.3,8.1,0,0,2.0,0,40.0
EMP014083,Argentina,South America,Technology,18-25,Male,2021,46.2,5.95,45.0,47.1,9.6,0,88,3.3,0,46.4
EMP014084,Brazil,South America,Retail,26-35,Female,2020,69.4,3.43,43.5,77.0,3.7,1,0,3.0,0,37.3
EMP014085,Japan,Asia,Technology,26-35,Female,2021,73.4,6.6,46.3,59.1,6.0,1,79,4.7,0,57.5
EMP014086,Kenya,Africa,Agriculture,46-55,Female,2024,66.2,5.22,50.2,66.8,6.5,0,0,1.4,0,44.2
EMP014087,Japan,Asia,Healthcare,46-55,Male,2024,69.9,4.19,51.7,66.5,7.7,0,23,4.2,0,29.2
EMP014088,United States,North America,Manufacturing,46-55,Male,2021,81.3,6.14,48.2,58.5,8.1,1,7,5.0,0,47.8
EMP014089,Germany,Europe,Manufacturing,36-45,Male,2019,62.7,5.87,43.9,51.2,4.0,1,0,3.9,1,40.7
EMP014090,Japan,Asia,Finance,56-65,Male,2024,67.3,7.05,44.5,52.2,5.8,1,51,3.3,0,51.9
EMP014091,Spain,Europe,Government,26-35,Male,2017,54.4,2.91,33.2,63.2,6.3,1,0,3.2,0,26.2
EMP014092,South Korea,Asia,Finance,18-25,Male,2017,46.5,8.15,47.2,35.0,11.8,0,0,3.1,0,69.9
EMP014093,South Korea,Asia,Healthcare,36-45,Female,2018,68.8,7.85,46.1,48.7,8.7,1,0,3.1,0,55.2
EMP014094,China,Asia,Government,46-55,Female,2022,52.0,5.99,41.4,41.1,7.6,0,36,2.1,0,41.2
EMP014095,Norway,Europe,Transportation,26-35,Male,2024,71.6,7.07,50.7,57.4,8.4,0,28,5.0,1,49.4
EMP014096,Poland,Europe,Finance,26-35,Female,2024,70.2,6.12,40.9,56.0,8.3,1,55,4.7,0,55.7
EMP014097,Saudi Arabia,Middle East,Healthcare,26-35,Male,2016,50.2,9.14,50.8,37.2,11.5,0,0,3.8,0,77.7
EMP014098,Australia,Oceania,Agriculture,36-45,Female,2020,58.0,3.28,41.8,63.2,8.5,1,9,4.7,0,32.9
EMP014099,Saudi Arabia,Middle East,Finance,46-55,Female,2024,73.9,6.22,38.0,64.8,7.9,1,53,3.7,0,51.6
EMP014100,Italy,Europe,Healthcare,18-25,Male,2018,68.6,8.18,39.2,44.7,12.4,1,0,3.1,1,64.4
EMP014101,Spain,Europe,Transportation,18-25,Female,2018,57.3,7.17,43.9,49.0,13.5,1,0,2.5,0,68.3
EMP014102,France,Europe,Transportation,56-65,Male,2015,62.4,6.47,41.5,55.4,11.5,1,0,3.6,0,52.4
EMP014103,South Korea,Asia,Agriculture,46-55,Non-binary,2015,58.5,5.25,41.8,56.8,8.3,1,0,4.6,0,40.5
EMP014104,Canada,North America,Agriculture,18-25,Female,2015,68.5,4.18,41.6,64.8,5.9,1,0,4.2,1,34.3
EMP014105,Russia,Europe,Technology,18-25,Female,2024,59.9,8.75,45.4,42.1,13.5,0,77,2.6,0,72.4
EMP014106,Mexico,South America,Agriculture,18-25,Male,2022,58.2,3.24,40.9,65.5,10.6,0,3,3.3,0,24.5
EMP014107,Australia,Oceania,Healthcare,26-35,Male,2018,85.6,8.34,55.8,75.4,5.4,1,0,4.5,0,64.5
EMP014108,Russia,Europe,Construction,36-45,Male,2023,50.8,7.6,42.3,49.6,10.8,0,0,3.4,0,59.9
EMP014109,Switzerland,Europe,Technology,26-35,Male,2024,71.9,5.51,41.4,59.6,7.5,1,72,5.0,0,49.1
EMP014110,Canada,North America,Agriculture,56-65,Male,2022,64.2,3.92,36.6,64.0,6.3,1,1,2.2,0,30.3
EMP014111,India,Asia,Construction,18-25,Female,2019,70.6,5.48,49.7,58.9,8.2,1,0,2.4,0,40.6
EMP014112,Switzerland,Europe,Manufacturing,26-35,Female,2018,69.0,5.86,43.1,55.5,8.4,1,0,5.0,0,45.3
EMP014113,Nigeria,Africa,Finance,36-45,Male,2020,60.2,6.1,48.5,55.7,9.5,0,49,3.0,1,41.5
EMP014114,China,Asia,Retail,46-55,Male,2022,47.5,8.19,32.5,46.7,10.1,0,0,3.4,0,61.2
EMP014115,France,Europe,Agriculture,46-55,Male,2021,64.0,4.21,49.9,68.8,9.3,1,17,4.8,1,29.4
EMP014116,Switzerland,Europe,Agriculture,26-35,Female,2020,68.4,5.6,47.6,63.3,7.2,1,6,5.0,1,41.3
EMP014117,South Africa,Africa,Government,46-55,Male,2019,52.0,5.87,35.4,35.4,14.4,0,0,2.3,0,50.7
EMP014118,New Zealand,Oceania,Retail,36-45,Female,2020,56.9,4.55,29.5,60.7,6.0,1,0,4.1,0,33.5
EMP014119,Netherlands,Europe,Transportation,56-65,Female,2020,77.8,4.7,42.6,65.4,6.1,1,0,4.0,0,32.9
EMP014120,Mexico,South America,Technology,56-65,Male,2023,56.5,6.14,39.2,49.2,8.9,0,99,3.2,0,40.5
